dam,date,precipitation_sum,temperature_2m_mean,temperature_2m_max,relative_humidity_2m_mean,et0_fao_evapotranspiration,source,n_points
Binga,2022-10-27,0.0,23.4,28.5,83.0,4.23,archive,
Binga,2022-10-28,1.9,24.6,28.2,87.0,3.0,archive,
Binga,2022-10-29,43.1,24.7,25.7,85.0,1.37,archive,
Binga,2022-10-30,76.4,24.1,25.1,92.0,1.19,archive,
Binga,2022-10-31,69.4,23.5,24.1,96.0,0.73,archive,
Binga,2022-11-01,7.1,23.0,25.7,94.0,2.23,archive,
Binga,2022-11-02,0.0,23.6,28.2,87.0,4.16,archive,
Binga,2022-11-03,6.7,23.5,27.8,87.0,3.49,archive,
Binga,2022-11-04,1.8,24.4,28.7,84.0,3.5,archive,
Binga,2022-11-05,0.5,24.6,28.8,84.0,3.59,archive,
Binga,2022-11-06,0.7,24.2,29.3,85.0,3.71,archive,
Binga,2022-11-07,4.0,24.3,28.3,86.0,3.49,archive,
Binga,2022-11-08,1.9,24.2,28.1,87.0,2.99,archive,
Binga,2022-11-09,0.7,24.6,29.3,85.0,3.83,archive,
Binga,2022-11-10,0.4,25.0,30.0,81.0,4.22,archive,
Binga,2022-11-11,0.7,25.2,29.3,83.0,3.76,archive,
Binga,2022-11-12,1.6,25.0,28.9,84.0,3.85,archive,
Binga,2022-11-13,0.1,25.6,29.9,81.0,4.0,archive,
Binga,2022-11-14,0.0,25.2,29.4,83.0,3.76,archive,
Binga,2022-11-15,0.0,24.8,29.2,80.0,4.03,archive,
Binga,2022-11-16,0.0,24.6,29.3,79.0,4.2,archive,
Binga,2022-11-17,1.5,24.2,28.7,81.0,3.61,archive,
Binga,2022-11-18,0.0,24.1,28.7,81.0,3.57,archive,
Binga,2022-11-19,0.3,24.0,28.6,81.0,3.58,archive,
Binga,2022-11-20,5.3,24.3,27.6,85.0,2.92,archive,
Binga,2022-11-21,1.9,24.3,27.6,83.0,2.63,archive,
Binga,2022-11-22,0.0,24.4,28.5,82.0,3.72,archive,
Binga,2022-11-23,5.3,24.3,28.3,87.0,3.16,archive,
Binga,2022-11-24,0.0,24.6,29.3,86.0,3.68,archive,
Binga,2022-11-25,0.0,24.7,29.2,84.0,3.96,archive,
Binga,2022-11-26,0.0,24.1,29.9,86.0,3.96,archive,
Binga,2022-11-27,0.0,23.5,29.3,83.0,4.09,archive,
Binga,2022-11-28,0.0,24.6,29.6,76.0,4.25,archive,
Binga,2022-11-29,1.7,25.2,30.2,83.0,3.74,archive,
Binga,2022-11-30,0.7,24.6,30.3,83.0,3.94,archive,
Binga,2022-12-01,0.0,24.5,28.6,79.0,3.91,archive,
Binga,2022-12-02,0.0,24.5,28.7,77.0,4.04,archive,
Binga,2022-12-03,0.0,24.5,28.8,80.0,3.86,archive,
Binga,2022-12-04,0.8,24.6,28.9,81.0,3.46,archive,
Binga,2022-12-05,2.3,24.6,29.1,82.0,3.33,archive,
Binga,2022-12-06,2.5,24.2,28.5,84.0,3.16,archive,
Binga,2022-12-07,1.0,24.1,28.0,86.0,3.02,archive,
Binga,2022-12-08,1.3,24.4,28.7,86.0,3.29,archive,
Binga,2022-12-09,0.0,24.4,28.6,84.0,3.23,archive,
Binga,2022-12-10,5.2,23.5,27.2,89.0,2.07,archive,
Binga,2022-12-11,0.6,23.6,27.3,88.0,2.83,archive,
Binga,2022-12-12,0.1,23.0,28.2,84.0,3.5,archive,
Binga,2022-12-13,0.0,23.3,28.3,85.0,3.37,archive,
Binga,2022-12-14,0.3,24.6,28.6,84.0,3.07,archive,
Binga,2022-12-15,0.0,24.4,27.8,85.0,2.71,archive,
Binga,2022-12-16,0.6,24.8,27.8,81.0,3.16,archive,
Binga,2022-12-17,0.7,24.6,29.2,78.0,3.03,archive,
Binga,2022-12-18,0.0,22.9,25.1,77.0,3.26,archive,
Binga,2022-12-19,0.0,22.9,25.9,76.0,3.63,archive,
Binga,2022-12-20,0.1,23.8,26.7,77.0,2.79,archive,
Binga,2022-12-21,6.9,23.6,27.4,87.0,2.65,archive,
Binga,2022-12-22,0.0,21.6,26.2,87.0,3.09,archive,
Binga,2022-12-23,0.0,20.3,24.7,84.0,3.2,archive,
Binga,2022-12-24,0.0,18.9,22.7,82.0,3.08,archive,
Binga,2022-12-25,0.0,19.0,22.9,79.0,2.81,archive,
Binga,2022-12-26,0.0,19.2,22.8,81.0,2.52,archive,
Binga,2022-12-27,0.0,19.8,23.9,82.0,2.91,archive,
Binga,2022-12-28,0.0,21.2,26.0,80.0,3.37,archive,
Binga,2022-12-29,5.8,22.4,26.8,83.0,1.75,archive,
Binga,2022-12-30,0.0,23.2,27.8,84.0,3.3,archive,
Binga,2022-12-31,0.0,23.3,28.3,82.0,3.51,archive,
Binga,2023-01-01,7.0,24.2,28.3,85.0,2.48,archive,
Binga,2023-01-02,1.3,24.1,28.3,85.0,3.14,archive,
Binga,2023-01-03,2.6,23.2,25.8,85.0,2.09,archive,
Binga,2023-01-04,0.0,23.2,26.7,78.0,3.56,archive,
Binga,2023-01-05,16.9,23.3,25.6,83.0,2.17,archive,
Binga,2023-01-06,1.4,23.2,25.9,86.0,2.04,archive,
Binga,2023-01-07,0.0,22.2,26.2,80.0,3.56,archive,
Binga,2023-01-08,0.0,21.0,25.3,80.0,3.29,archive,
Binga,2023-01-09,0.0,21.6,27.0,81.0,3.75,archive,
Binga,2023-01-10,0.0,22.0,26.4,84.0,3.1,archive,
Binga,2023-01-11,0.0,21.8,27.1,84.0,3.07,archive,
Binga,2023-01-12,0.0,22.1,27.5,83.0,3.74,archive,
Binga,2023-01-13,0.0,22.8,27.6,83.0,3.62,archive,
Binga,2023-01-14,0.1,23.7,28.7,81.0,3.75,archive,
Binga,2023-01-15,0.5,23.1,28.3,83.0,3.27,archive,
Binga,2023-01-16,0.0,23.3,27.3,82.0,3.02,archive,
Binga,2023-01-17,0.0,23.4,27.7,80.0,3.56,archive,
Binga,2023-01-18,0.0,23.3,27.0,79.0,2.89,archive,
Binga,2023-01-19,0.0,22.8,27.6,80.0,3.47,archive,
Binga,2023-01-20,0.1,22.6,27.1,79.0,3.55,archive,
Binga,2023-01-21,0.0,22.6,26.6,79.0,3.64,archive,
Binga,2023-01-22,0.7,23.6,27.4,82.0,3.23,archive,
Binga,2023-01-23,0.0,23.6,29.6,76.0,4.21,archive,
Binga,2023-01-24,0.0,22.2,28.7,74.0,3.93,archive,
Binga,2023-01-25,0.0,20.0,23.5,78.0,3.48,archive,
Binga,2023-01-26,0.0,20.4,26.8,80.0,4.0,archive,
Binga,2023-01-27,0.0,21.7,26.9,85.0,2.61,archive,
Binga,2023-01-28,0.0,20.7,25.4,82.0,2.83,archive,
Binga,2023-01-29,0.1,20.1,25.1,82.0,2.16,archive,
Binga,2023-01-30,0.0,21.1,26.0,80.0,3.21,archive,
Binga,2023-01-31,0.0,21.1,26.2,82.0,3.73,archive,
Binga,2023-02-01,0.0,22.9,28.2,80.0,3.88,archive,
Binga,2023-02-02,0.3,24.1,30.1,81.0,4.01,archive,
Binga,2023-02-03,0.0,23.8,30.0,81.0,3.84,archive,
Binga,2023-02-04,0.0,22.9,28.8,80.0,4.14,archive,
Binga,2023-02-05,0.0,22.4,28.1,75.0,4.4,archive,
Binga,2023-02-06,0.6,23.3,28.7,81.0,3.69,archive,
Binga,2023-02-07,4.3,23.7,29.3,86.0,3.38,archive,
Binga,2023-02-08,0.2,24.1,29.2,81.0,3.64,archive,
Binga,2023-02-09,0.0,23.1,29.0,68.0,4.77,archive,
Binga,2023-02-10,0.0,23.0,29.6,68.0,4.92,archive,
Binga,2023-02-11,0.0,22.9,29.3,69.0,4.86,archive,
Binga,2023-02-12,0.0,23.4,29.3,73.0,4.92,archive,
Binga,2023-02-13,0.0,23.6,29.8,64.0,4.7,archive,
Binga,2023-02-14,0.0,22.6,30.0,73.0,4.88,archive,
Binga,2023-02-15,0.0,22.4,28.5,71.0,4.88,archive,
Binga,2023-02-16,0.2,22.0,27.1,74.0,4.17,archive,
Binga,2023-02-17,0.0,20.7,26.4,72.0,4.62,archive,
Binga,2023-02-18,0.0,22.7,28.5,75.0,4.24,archive,
Binga,2023-02-19,3.5,24.0,28.8,79.0,2.33,archive,
Binga,2023-02-20,6.1,23.7,27.1,88.0,2.13,archive,
Binga,2023-02-21,0.4,22.3,27.0,84.0,2.97,archive,
Binga,2023-02-22,0.1,22.2,27.4,82.0,3.7,archive,
Binga,2023-02-23,0.1,23.2,28.1,85.0,3.78,archive,
Binga,2023-02-24,0.0,23.4,29.6,84.0,4.56,archive,
Binga,2023-02-25,1.7,24.0,28.1,85.0,3.69,archive,
Binga,2023-02-26,0.0,23.2,26.5,75.0,4.15,archive,
Binga,2023-02-27,0.0,21.8,25.1,77.0,3.83,archive,
Binga,2023-02-28,0.0,21.0,26.8,81.0,3.96,archive,
Binga,2023-03-01,0.0,22.6,28.5,78.0,4.27,archive,
Binga,2023-03-02,0.0,22.5,27.2,80.0,3.76,archive,
Binga,2023-03-03,0.0,21.4,27.1,76.0,4.2,archive,
Binga,2023-03-04,0.0,21.3,26.7,80.0,3.88,archive,
Binga,2023-03-05,0.1,20.7,26.2,78.0,3.66,archive,
Binga,2023-03-06,0.0,20.8,26.4,76.0,4.21,archive,
Binga,2023-03-07,0.0,21.0,27.3,76.0,4.46,archive,
Binga,2023-03-08,0.0,21.8,28.2,75.0,4.53,archive,
Binga,2023-03-09,0.1,22.5,27.5,77.0,3.91,archive,
Binga,2023-03-10,1.3,22.5,27.2,80.0,3.55,archive,
Binga,2023-03-11,0.0,22.1,26.8,78.0,3.2,archive,
Binga,2023-03-12,0.0,22.2,27.8,78.0,3.59,archive,
Binga,2023-03-13,0.2,22.2,26.6,77.0,3.27,archive,
Binga,2023-03-14,0.0,22.5,27.7,72.0,4.84,archive,
Binga,2023-03-15,0.0,23.4,29.9,73.0,4.96,archive,
Binga,2023-03-16,0.0,23.7,29.9,77.0,4.95,archive,
Binga,2023-03-17,0.0,24.0,30.3,72.0,5.12,archive,
Binga,2023-03-18,0.0,24.6,30.9,75.0,5.09,archive,
Binga,2023-03-19,0.0,24.7,30.1,75.0,4.81,archive,
Binga,2023-03-20,0.0,25.3,31.1,71.0,5.21,archive,
Binga,2023-03-21,0.2,25.6,31.4,74.0,5.26,archive,
Binga,2023-03-22,0.0,26.5,33.5,66.0,6.13,archive,
Binga,2023-03-23,0.0,26.4,32.8,66.0,5.98,archive,
Binga,2023-03-24,2.2,25.9,31.7,69.0,5.49,archive,
Binga,2023-03-25,2.4,25.6,30.0,78.0,4.43,archive,
Binga,2023-03-26,1.3,25.3,30.0,79.0,4.41,archive,
Binga,2023-03-27,1.4,24.9,31.2,77.0,4.75,archive,
Binga,2023-03-28,1.4,24.9,30.1,77.0,4.51,archive,
Binga,2023-03-29,8.2,24.3,28.3,82.0,3.5,archive,
Binga,2023-03-30,2.2,25.0,29.5,81.0,4.52,archive,
Binga,2023-03-31,0.6,25.1,30.4,80.0,4.72,archive,
Binga,2023-04-01,0.5,25.2,30.7,78.0,5.08,archive,
Binga,2023-04-02,0.2,25.7,31.2,73.0,5.22,archive,
Binga,2023-04-03,3.1,24.5,29.1,79.0,4.08,archive,
Binga,2023-04-04,1.4,24.7,28.6,80.0,3.95,archive,
Binga,2023-04-05,1.5,25.4,29.7,78.0,4.21,archive,
Binga,2023-04-06,1.6,25.5,30.5,78.0,4.48,archive,
Binga,2023-04-07,0.8,25.1,30.2,78.0,4.78,archive,
Binga,2023-04-08,0.2,25.0,30.2,78.0,4.54,archive,
Binga,2023-04-09,0.0,25.3,30.7,70.0,4.76,archive,
Binga,2023-04-10,0.6,24.8,30.6,77.0,4.53,archive,
Binga,2023-04-11,0.3,25.5,30.4,77.0,4.33,archive,
Binga,2023-04-12,5.2,25.8,31.5,79.0,4.46,archive,
Binga,2023-04-13,1.8,26.4,31.4,79.0,4.41,archive,
Binga,2023-04-14,9.8,25.3,28.8,84.0,3.42,archive,
Binga,2023-04-15,4.9,24.6,29.1,87.0,3.29,archive,
Binga,2023-04-16,3.6,24.8,28.9,86.0,3.84,archive,
Binga,2023-04-17,1.2,25.2,30.0,82.0,4.12,archive,
Binga,2023-04-18,2.3,25.1,30.0,83.0,4.34,archive,
Binga,2023-04-19,0.6,25.5,31.0,79.0,5.44,archive,
Binga,2023-04-20,1.5,25.5,31.1,81.0,4.89,archive,
Binga,2023-04-21,1.4,25.6,30.2,80.0,4.65,archive,
Binga,2023-04-22,1.4,26.0,30.9,73.0,5.15,archive,
Binga,2023-04-23,6.8,25.5,29.8,79.0,4.01,archive,
Binga,2023-04-24,6.2,25.4,29.9,81.0,3.83,archive,
Binga,2023-04-25,1.3,25.4,29.8,79.0,4.73,archive,
Binga,2023-04-26,2.4,25.3,29.4,80.0,4.38,archive,
Binga,2023-04-27,0.4,25.2,29.6,83.0,4.01,archive,
Binga,2023-04-28,0.0,26.6,30.9,72.0,5.61,archive,
Binga,2023-04-29,1.2,26.4,32.0,72.0,5.8,archive,
Binga,2023-04-30,11.7,25.7,32.1,82.0,4.53,archive,
Binga,2023-05-01,0.5,26.7,32.0,75.0,5.28,archive,
Binga,2023-05-02,0.0,26.6,32.1,72.0,5.93,archive,
Binga,2023-05-03,0.0,26.2,32.0,66.0,6.3,archive,
Binga,2023-05-04,2.8,26.2,32.7,74.0,5.53,archive,
Binga,2023-05-05,1.5,26.3,32.4,76.0,5.24,archive,
Binga,2023-05-06,4.0,25.9,30.4,80.0,4.43,archive,
Binga,2023-05-07,1.1,26.9,32.9,75.0,5.62,archive,
Binga,2023-05-08,3.7,25.9,31.4,81.0,3.84,archive,
Binga,2023-05-09,3.1,25.8,30.6,83.0,4.12,archive,
Binga,2023-05-10,5.5,25.2,29.1,84.0,3.5,archive,
Binga,2023-05-11,4.1,25.1,28.7,85.0,3.12,archive,
Binga,2023-05-12,23.3,25.1,30.2,88.0,3.81,archive,
Binga,2023-05-13,13.4,25.6,30.3,86.0,4.29,archive,
Binga,2023-05-14,2.2,25.4,29.2,89.0,4.27,archive,
Binga,2023-05-15,0.9,25.5,30.9,82.0,5.39,archive,
Binga,2023-05-16,2.1,25.3,28.8,86.0,4.4,archive,
Binga,2023-05-17,4.7,25.3,29.7,86.0,4.57,archive,
Binga,2023-05-18,6.9,25.8,30.2,87.0,3.85,archive,
Binga,2023-05-19,10.4,25.4,30.1,85.0,3.62,archive,
Binga,2023-05-20,5.8,25.3,29.4,86.0,3.47,archive,
Binga,2023-05-21,3.4,25.4,29.7,86.0,4.06,archive,
Binga,2023-05-22,1.8,25.3,28.8,88.0,3.8,archive,
Binga,2023-05-23,2.8,25.6,29.2,87.0,4.5,archive,
Binga,2023-05-24,4.0,25.6,29.8,84.0,4.37,archive,
Binga,2023-05-25,18.1,25.3,29.7,85.0,3.91,archive,
Binga,2023-05-26,2.2,26.1,30.8,82.0,5.0,archive,
Binga,2023-05-27,3.2,25.2,28.0,87.0,3.87,archive,
Binga,2023-05-28,2.7,25.6,29.9,85.0,4.62,archive,
Binga,2023-05-29,1.6,25.3,29.1,88.0,4.82,archive,
Binga,2023-05-30,28.2,23.8,25.5,95.0,2.22,archive,
Binga,2023-05-31,17.3,24.0,26.2,95.0,2.4,archive,
Binga,2023-06-01,7.6,24.4,27.3,91.0,3.95,archive,
Binga,2023-06-02,5.0,25.1,29.4,85.0,4.12,archive,
Binga,2023-06-03,14.8,25.3,29.5,88.0,4.23,archive,
Binga,2023-06-04,6.7,24.8,28.2,89.0,3.85,archive,
Binga,2023-06-05,19.0,25.2,29.0,87.0,4.1,archive,
Binga,2023-06-06,16.2,25.0,29.0,89.0,3.67,archive,
Binga,2023-06-07,17.5,25.3,30.4,86.0,4.05,archive,
Binga,2023-06-08,5.8,25.2,29.2,87.0,4.32,archive,
Binga,2023-06-09,3.2,24.9,28.5,90.0,4.12,archive,
Binga,2023-06-10,9.2,24.7,28.4,88.0,3.98,archive,
Binga,2023-06-11,12.5,24.2,26.0,93.0,2.27,archive,
Binga,2023-06-12,13.8,24.0,27.2,95.0,2.12,archive,
Binga,2023-06-13,9.2,24.2,26.7,95.0,2.2,archive,
Binga,2023-06-14,5.9,25.0,28.3,92.0,3.45,archive,
Binga,2023-06-15,3.3,25.8,29.2,87.0,4.67,archive,
Binga,2023-06-16,7.7,25.4,29.1,86.0,4.32,archive,
Binga,2023-06-17,0.1,25.5,29.2,83.0,5.26,archive,
Binga,2023-06-18,1.4,25.3,30.1,83.0,5.01,archive,
Binga,2023-06-19,3.3,25.6,29.8,83.0,4.61,archive,
Binga,2023-06-20,10.7,25.5,29.0,88.0,3.92,archive,
Binga,2023-06-21,3.4,25.4,29.8,87.0,4.71,archive,
Binga,2023-06-22,13.9,25.3,30.0,86.0,4.84,archive,
Binga,2023-06-23,0.7,26.0,30.4,79.0,5.28,archive,
Binga,2023-06-24,6.0,25.3,30.4,84.0,4.87,archive,
Binga,2023-06-25,6.1,25.1,28.8,86.0,4.24,archive,
Binga,2023-06-26,6.8,25.3,28.6,86.0,4.11,archive,
Binga,2023-06-27,11.2,25.3,28.5,88.0,2.96,archive,
Binga,2023-06-28,9.9,25.3,28.4,90.0,3.34,archive,
Binga,2023-06-29,6.6,24.8,28.4,89.0,3.83,archive,
Binga,2023-06-30,1.5,25.2,29.0,87.0,4.32,archive,
Binga,2023-07-01,6.4,25.3,30.5,88.0,4.37,archive,
Binga,2023-07-02,7.9,25.0,28.6,87.0,3.48,archive,
Binga,2023-07-03,3.3,25.9,30.7,83.0,4.7,archive,
Binga,2023-07-04,0.7,26.4,31.4,80.0,5.69,archive,
Binga,2023-07-05,1.3,26.6,30.8,80.0,5.46,archive,
Binga,2023-07-06,1.7,25.7,30.0,85.0,4.95,archive,
Binga,2023-07-07,0.9,25.4,30.2,84.0,4.49,archive,
Binga,2023-07-08,7.5,25.3,30.0,87.0,4.75,archive,
Binga,2023-07-09,2.8,25.7,30.0,85.0,5.1,archive,
Binga,2023-07-10,0.4,25.7,30.1,80.0,4.92,archive,
Binga,2023-07-11,15.8,25.1,29.3,88.0,4.1,archive,
Binga,2023-07-12,24.4,25.2,29.4,89.0,3.97,archive,
Binga,2023-07-13,24.5,24.7,27.2,93.0,2.14,archive,
Binga,2023-07-14,29.0,23.9,25.6,96.0,1.29,archive,
Binga,2023-07-15,59.1,23.8,25.8,96.0,1.32,archive,
Binga,2023-07-16,19.7,24.0,26.0,94.0,2.18,archive,
Binga,2023-07-17,21.0,23.9,25.3,97.0,1.31,archive,
Binga,2023-07-18,2.6,25.1,28.0,90.0,4.05,archive,
Binga,2023-07-19,2.6,25.3,29.8,88.0,4.51,archive,
Binga,2023-07-20,1.0,25.5,30.4,83.0,5.24,archive,
Binga,2023-07-21,2.3,25.4,31.0,85.0,4.74,archive,
Binga,2023-07-22,5.5,25.4,29.5,87.0,4.39,archive,
Binga,2023-07-23,18.2,25.6,30.4,88.0,4.3,archive,
Binga,2023-07-24,25.9,24.9,28.8,90.0,3.89,archive,
Binga,2023-07-25,30.8,24.1,25.7,95.0,1.27,archive,
Binga,2023-07-26,142.6,23.7,24.3,95.0,0.76,archive,
Binga,2023-07-27,46.0,24.0,25.1,95.0,1.37,archive,
Binga,2023-07-28,24.1,24.6,27.2,93.0,2.52,archive,
Binga,2023-07-29,29.8,24.7,28.1,90.0,3.3,archive,
Binga,2023-07-30,7.9,24.3,26.9,91.0,2.59,archive,
Binga,2023-07-31,14.8,24.5,27.4,92.0,2.86,archive,
Binga,2023-08-01,18.6,24.4,27.0,93.0,2.38,archive,
Binga,2023-08-02,25.5,24.3,26.5,95.0,1.91,archive,
Binga,2023-08-03,17.0,24.1,26.3,95.0,2.15,archive,
Binga,2023-08-04,11.0,24.5,27.6,94.0,3.37,archive,
Binga,2023-08-05,8.1,24.3,26.8,95.0,2.79,archive,
Binga,2023-08-06,6.0,24.5,27.2,92.0,3.25,archive,
Binga,2023-08-07,5.0,24.7,27.6,92.0,3.76,archive,
Binga,2023-08-08,4.8,25.1,28.7,91.0,3.98,archive,
Binga,2023-08-09,1.7,24.8,28.8,89.0,4.64,archive,
Binga,2023-08-10,3.8,24.2,28.1,88.0,4.22,archive,
Binga,2023-08-11,2.5,24.4,28.7,89.0,4.73,archive,
Binga,2023-08-12,0.5,25.0,29.7,85.0,5.06,archive,
Binga,2023-08-13,0.5,24.7,28.7,87.0,4.81,archive,
Binga,2023-08-14,0.9,24.6,28.8,87.0,4.77,archive,
Binga,2023-08-15,0.4,24.8,29.2,87.0,4.98,archive,
Binga,2023-08-16,3.4,24.2,28.4,91.0,4.39,archive,
Binga,2023-08-17,2.2,24.3,28.4,90.0,4.15,archive,
Binga,2023-08-18,5.1,25.1,28.7,89.0,3.95,archive,
Binga,2023-08-19,2.7,25.3,29.8,86.0,4.85,archive,
Binga,2023-08-20,17.2,25.1,29.8,87.0,4.82,archive,
Binga,2023-08-21,7.5,24.9,28.8,88.0,3.71,archive,
Binga,2023-08-22,2.2,24.7,28.2,90.0,3.31,archive,
Binga,2023-08-23,12.2,24.6,28.6,90.0,3.65,archive,
Binga,2023-08-24,5.0,24.4,27.9,91.0,3.34,archive,
Binga,2023-08-25,1.6,24.2,27.6,90.0,3.13,archive,
Binga,2023-08-26,19.1,23.7,25.2,96.0,2.05,archive,
Binga,2023-08-27,17.0,23.5,25.2,96.0,1.39,archive,
Binga,2023-08-28,5.4,23.7,26.7,93.0,3.49,archive,
Binga,2023-08-29,12.5,23.4,24.8,95.0,1.39,archive,
Binga,2023-08-30,19.5,24.2,26.5,94.0,1.88,archive,
Binga,2023-08-31,32.1,24.4,26.5,93.0,2.23,archive,
Binga,2023-09-01,39.3,24.4,26.7,93.0,2.12,archive,
Binga,2023-09-02,43.4,24.4,25.6,95.0,1.27,archive,
Binga,2023-09-03,22.3,24.5,26.0,95.0,1.81,archive,
Binga,2023-09-04,10.8,24.9,27.5,93.0,2.88,archive,
Binga,2023-09-05,25.2,24.6,27.2,93.0,1.92,archive,
Binga,2023-09-06,9.1,24.4,29.0,88.0,3.26,archive,
Binga,2023-09-07,11.3,25.1,29.8,84.0,4.22,archive,
Binga,2023-09-08,0.9,24.6,28.7,88.0,4.27,archive,
Binga,2023-09-09,10.1,25.0,29.7,87.0,4.13,archive,
Binga,2023-09-10,6.4,24.7,29.1,88.0,4.38,archive,
Binga,2023-09-11,0.4,24.1,28.9,87.0,3.75,archive,
Binga,2023-09-12,12.2,24.1,28.6,90.0,2.89,archive,
Binga,2023-09-13,2.3,24.6,27.4,90.0,3.52,archive,
Binga,2023-09-14,6.2,24.6,28.9,89.0,3.68,archive,
Binga,2023-09-15,6.0,24.5,28.4,91.0,4.0,archive,
Binga,2023-09-16,8.0,24.8,29.1,89.0,3.91,archive,
Binga,2023-09-17,4.9,24.7,29.2,90.0,3.38,archive,
Binga,2023-09-18,2.1,25.5,30.1,86.0,4.21,archive,
Binga,2023-09-19,3.3,25.4,30.3,86.0,4.23,archive,
Binga,2023-09-20,1.9,25.4,29.7,86.0,4.33,archive,
Binga,2023-09-21,18.0,25.5,29.4,87.0,3.99,archive,
Binga,2023-09-22,7.5,25.2,29.5,89.0,3.74,archive,
Binga,2023-09-23,7.4,25.3,28.4,89.0,2.84,archive,
Binga,2023-09-24,1.7,25.0,29.7,89.0,3.3,archive,
Binga,2023-09-25,10.5,24.8,29.3,89.0,3.84,archive,
Binga,2023-09-26,5.4,25.0,29.2,86.0,3.59,archive,
Binga,2023-09-27,8.7,24.6,29.5,88.0,3.15,archive,
Binga,2023-09-28,2.9,25.0,30.3,88.0,4.02,archive,
Binga,2023-09-29,5.3,25.4,30.3,87.0,4.35,archive,
Binga,2023-09-30,1.5,25.7,30.1,87.0,4.15,archive,
Binga,2023-10-01,5.9,25.0,28.7,90.0,2.85,archive,
Binga,2023-10-02,3.8,24.6,27.8,92.0,2.62,archive,
Binga,2023-10-03,3.9,24.4,26.2,95.0,1.93,archive,
Binga,2023-10-04,1.3,24.4,27.6,91.0,2.78,archive,
Binga,2023-10-05,0.6,23.7,26.8,89.0,1.67,archive,
Binga,2023-10-06,2.6,24.1,27.0,89.0,2.27,archive,
Binga,2023-10-07,0.4,24.8,29.3,82.0,4.48,archive,
Binga,2023-10-08,1.9,24.9,29.7,88.0,4.16,archive,
Binga,2023-10-09,1.2,25.8,30.8,84.0,4.52,archive,
Binga,2023-10-10,0.4,25.8,30.8,84.0,4.62,archive,
Binga,2023-10-11,0.3,25.6,30.9,81.0,4.07,archive,
Binga,2023-10-12,0.2,25.7,30.8,79.0,4.61,archive,
Binga,2023-10-13,2.5,25.9,30.2,84.0,4.17,archive,
Binga,2023-10-14,16.7,24.8,28.5,89.0,3.35,archive,
Binga,2023-10-15,4.4,24.8,29.4,88.0,3.99,archive,
Binga,2023-10-16,0.1,24.9,29.2,86.0,3.96,archive,
Binga,2023-10-17,0.6,24.6,30.1,85.0,4.38,archive,
Binga,2023-10-18,0.4,25.5,29.5,83.0,4.22,archive,
Binga,2023-10-19,1.0,25.2,30.1,84.0,3.88,archive,
Binga,2023-10-20,16.7,25.0,29.7,86.0,3.66,archive,
Binga,2023-10-21,4.7,24.7,27.9,88.0,2.06,archive,
Binga,2023-10-22,3.0,24.7,28.8,87.0,3.3,archive,
Binga,2023-10-23,2.1,23.6,27.0,87.0,2.25,archive,
Binga,2023-10-24,1.6,24.8,29.4,84.0,4.2,archive,
Binga,2023-10-25,1.6,25.4,30.3,83.0,4.26,archive,
Binga,2023-10-26,14.9,25.2,29.1,87.0,3.44,archive,
Binga,2023-10-27,26.3,24.4,28.2,90.0,2.78,archive,
Binga,2023-10-28,14.2,24.6,28.1,88.0,3.41,archive,
Binga,2023-10-29,3.2,24.6,28.6,88.0,3.48,archive,
Binga,2023-10-30,1.0,24.4,29.2,85.0,3.91,archive,
Binga,2023-10-31,0.0,24.6,29.5,77.0,4.59,archive,
Binga,2023-11-01,5.8,24.4,29.1,81.0,2.53,archive,
Binga,2023-11-02,7.5,24.1,28.8,90.0,2.71,archive,
Binga,2023-11-03,5.3,24.4,29.1,89.0,3.17,archive,
Binga,2023-11-04,3.5,24.8,29.3,87.0,3.77,archive,
Binga,2023-11-05,1.2,25.6,29.5,85.0,3.88,archive,
Binga,2023-11-06,0.1,25.2,30.3,84.0,4.21,archive,
Binga,2023-11-07,0.4,24.1,30.1,83.0,4.24,archive,
Binga,2023-11-08,0.9,25.1,28.5,84.0,3.33,archive,
Binga,2023-11-09,1.2,25.0,29.5,84.0,3.8,archive,
Binga,2023-11-10,0.0,25.1,30.3,80.0,4.18,archive,
Binga,2023-11-11,0.0,25.2,30.4,84.0,3.85,archive,
Binga,2023-11-12,0.0,24.5,30.6,80.0,4.37,archive,
Binga,2023-11-13,0.3,24.5,30.1,79.0,4.03,archive,
Binga,2023-11-14,0.0,24.9,28.6,81.0,3.71,archive,
Binga,2023-11-15,0.0,25.0,29.7,79.0,4.01,archive,
Binga,2023-11-16,0.1,24.9,29.8,79.0,3.97,archive,
Binga,2023-11-17,0.0,24.3,29.5,82.0,3.6,archive,
Binga,2023-11-18,0.1,22.9,27.1,84.0,2.97,archive,
Binga,2023-11-19,0.1,22.5,27.8,81.0,3.48,archive,
Binga,2023-11-20,0.0,21.9,27.3,83.0,3.8,archive,
Binga,2023-11-21,0.0,23.1,28.4,84.0,3.39,archive,
Binga,2023-11-22,0.0,23.5,29.7,82.0,3.72,archive,
Binga,2023-11-23,0.5,24.1,29.7,87.0,3.44,archive,
Binga,2023-11-24,0.0,24.9,29.8,85.0,3.7,archive,
Binga,2023-11-25,0.0,24.2,29.3,81.0,3.91,archive,
Binga,2023-11-26,0.1,25.1,30.4,79.0,3.78,archive,
Binga,2023-11-27,0.0,24.7,29.9,83.0,3.78,archive,
Binga,2023-11-28,0.5,24.5,29.2,84.0,3.63,archive,
